V1_clean	original_metadata	host_group	host_confidence	biosample_organism	manual_host	needs_review	biosample_host	biosample_isolation_source	biosample_organism_field	biosample_title	host_group_broad
SRR15442937	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442938	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442939	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442940	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442941	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442942	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442943	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442944	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442945	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442946	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442948	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442949	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442950	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442951	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442952	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442953	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442954	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442955	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442956	viral metagenome	Human	manual	NA	Human	FALSE	NA	NA	NA	NA	Human
SRR15442957	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442958	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442959	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442960	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442961	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442962	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442963	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442964	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR15442966	viral metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
SRR20282366	Liriomyza sp. 'mattyi'	Other	low	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR15446542	Cavia porcellus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR15461561	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15461567	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15461568	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15461569	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15461570	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR20282395	Liriomyza urticae	Other	low	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR20282400	Liriomyza veluta	Other	low	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR17674944	Medicago truncatula	Other	low	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR17674997	Medicago truncatula	Other	low	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR26084658	Mesobacillus thioparans	Other	low	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078480	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078481	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078489	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078498	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078499	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078512	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078513	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078515	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078516	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078518	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078519	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078522	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR1553676	human lung metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1553677	human lung metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15558219	metagenome	Rodent	manual	NA	Rodent	FALSE	NA	NA	NA	NA	Rodent
SRR15558220	metagenome	Rodent	manual	NA	Rodent	FALSE	NA	NA	NA	NA	Rodent
SRR15558221	metagenome	Rodent	manual	NA	Rodent	FALSE	NA	NA	NA	NA	Rodent
SRR15558243	metagenome	Rodent	manual	NA	Rodent	FALSE	NA	NA	NA	NA	Rodent
SRR15558255	metagenome	Rodent	manual	NA	Rodent	FALSE	NA	NA	NA	NA	Rodent
SRR15561385	Human papillomavirus	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15672509	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15672510	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15672511	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15672512	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15672513	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15672514	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15672515	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15672516	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15672517	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15672518	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15672519	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15672520	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15672522	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15672523	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15672524	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15672526	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15672527	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15678518	Rattus norvegicus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR27078527	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078528	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR15719349	cold seep metagenome	Metagenome	manual	NA	Metagenome	FALSE	NA	NA	NA	NA	Metagenome
SRR15719350	cold seep metagenome	Metagenome	manual	NA	Metagenome	FALSE	NA	NA	NA	NA	Metagenome
SRR15719351	cold seep metagenome	Metagenome	manual	NA	Metagenome	FALSE	NA	NA	NA	NA	Metagenome
SRR15719352	cold seep metagenome	Metagenome	manual	NA	Metagenome	FALSE	NA	NA	NA	NA	Metagenome
SRR15719354	cold seep metagenome	Metagenome	manual	NA	Metagenome	FALSE	NA	NA	NA	NA	Metagenome
SRR15719355	cold seep metagenome	Metagenome	manual	NA	Metagenome	FALSE	NA	NA	NA	NA	Metagenome
SRR15719356	cold seep metagenome	Metagenome	manual	NA	Metagenome	FALSE	NA	NA	NA	NA	Metagenome
SRR15719357	cold seep metagenome	Metagenome	manual	NA	Metagenome	FALSE	NA	NA	NA	NA	Metagenome
SRR15719358	cold seep metagenome	Metagenome	manual	NA	Metagenome	FALSE	NA	NA	NA	NA	Metagenome
SRR15719359	cold seep metagenome	Metagenome	manual	NA	Metagenome	FALSE	NA	NA	NA	NA	Metagenome
SRR15719360	cold seep metagenome	Metagenome	manual	NA	Metagenome	FALSE	NA	NA	NA	NA	Metagenome
SRR15719361	cold seep metagenome	Metagenome	manual	NA	Metagenome	FALSE	NA	NA	NA	NA	Metagenome
SRR15724318	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15724321	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15724323	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15724325	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15724326	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR27078533	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078552	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR15835060	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835066	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835067	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835086	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835092	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835093	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835097	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835099	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835103	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835115	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835116	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835119	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835120	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835136	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835146	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835150	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835153	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835157	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835187	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835191	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835192	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835215	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835219	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835230	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835240	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835242	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835243	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835249	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835250	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835252	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835253	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835254	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835255	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835256	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835287	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835298	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835310	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835311	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835323	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835324	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15835336	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR27078556	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR15899322	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899333	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899339	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899359	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899382	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899409	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899462	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899491	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899492	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899493	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899499	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899504	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899537	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899547	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899552	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899560	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899567	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899568	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899572	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899578	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899579	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899600	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899601	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15899605	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR27078557	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR15964072	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR15989768	marine metagenome	Metagenome	manual	NA	Metagenome	FALSE	NA	NA	NA	NA	Metagenome
SRR15989772	marine metagenome	Metagenome	manual	NA	Metagenome	FALSE	NA	NA	NA	NA	Metagenome
SRR16013061	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR27078561	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078583	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR16020839	gut metagenome	Bovine	medium	yak	NA	FALSE	NA	NA	NA	NA	Bovine
SRR16020850	gut metagenome	Bovine	medium	yak	NA	FALSE	NA	NA	NA	NA	Bovine
SRR16020861	gut metagenome	Bovine	medium	yak	NA	FALSE	NA	NA	NA	NA	Bovine
SRR16020862	gut metagenome	Bovine	medium	yak	NA	FALSE	NA	NA	NA	NA	Bovine
SRR16020863	gut metagenome	Bovine	medium	yak	NA	FALSE	NA	NA	NA	NA	Bovine
SRR16020864	gut metagenome	Bovine	medium	yak	NA	FALSE	NA	NA	NA	NA	Bovine
SRR27078585	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078594	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078595	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR16054167	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR16054170	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR16054191	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR16054203	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR16054209	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR16054219	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR16054225	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR27078601	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR16088676	human reproductive system metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR16088688	human reproductive system metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR27078608	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR1609139	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1609142	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1609143	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1609144	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1609145	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR27078609	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078610	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR27078611	metagenome	Human	manual	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR1609907	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1609909	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1610994	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1610998	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1610999	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611000	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611001	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611002	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611003	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611005	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611006	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611007	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611008	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611009	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611010	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611011	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611012	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611015	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611016	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611017	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611018	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611019	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611020	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611021	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611022	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611023	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611025	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611026	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611027	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611028	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611029	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611030	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611031	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611032	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611034	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611035	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611036	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611037	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611038	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611039	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611040	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611041	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611042	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611043	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611044	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611045	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611046	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611048	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611049	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611056	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611057	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611059	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611060	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611061	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611062	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611064	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611065	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611066	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611068	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611069	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611070	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611071	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611072	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611073	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611074	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611076	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611077	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611078	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611079	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611081	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611082	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611083	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611084	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611085	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611086	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611087	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611089	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611091	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611094	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611095	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611096	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611097	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611098	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611099	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611101	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611104	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611106	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611107	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611108	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611110	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611111	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611112	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611113	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611114	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611115	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR1611116	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
