V1	X	node	branch.length	isTip	x	y	branch	angle	x10	status	generalization	broader_gen	specific_species	X.1	lib	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47
MH777199.2_93_1286_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JX413108.1_90_1283_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OR952913.1_141_1337_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OR952911.1_114_1310_1	1832	708	0.532740056	TRUE	5.74092698	268	5.474556952	86.91891892	Rhinolophus_ferrumequinum_associated	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	OR952911.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
PP718716.1_69_1265_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BK066893.1_138_1331_1	1803	671	0.128254709	TRUE	6.201513731	258	6.137386376	83.67567568	Panthera_pardus_associcated	ncbi	Feline	Feline	Panthera_pardus_associcated	Panthera_pardus_associcated	BK066893.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
BK066482.1_51_1244_1	1889	760	0.191212266	TRUE	5.975764762	421	5.880158629	136.5405405	Rhinolophus_associated	ncbi	Bat	Bat	Rhinolophus_associated	Rhinolophus_associated	BK066482.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR427310.1_132_1325_1	1814	684	0.397155112	TRUE	5.518621658	273	5.320044102	88.54054054	Rhinolophus_affinis_associated	ncbi	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	OR427310.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OP376964.1_60_1253_1	1605	478	0.491763108	TRUE	5.69506234	813	5.449180786	263.6756757	Varecia_variegata_asociated	ncbi	Non-human Primate	Non-human Primate	Varecia_variegata_asociated	Varecia_variegata_asociated	OP376964.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR951005.1_12_1205_1	1850	730	0.447079028	TRUE	5.76023647	293	5.536696956	95.02702703	Taphozous_melanopogon_associated	ncbi	Bat	Bat	Taphozous_melanopogon_associated	Taphozous_melanopogon_associated	OR951005.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR952804.1_75_1268_1	1867	731	0.245653132	TRUE	6.186256689	436	6.063430123	141.4054054	Rhinolophus_affinis_associated	ncbi	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	OR952804.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR952801.1_54_1247_1	1889	759	0.226910879	TRUE	6.011463376	420	5.898007936	136.2162162	Rhinolophus_affinis_associated	ncbi	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	OR952801.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
MW428429.1_90_1283_1	1743	608	0.264836516	TRUE	5.977738197	656	5.845319939	212.7567568	Bos_taurus_associated	ncbi	Cattle	Bovine	Bos_taurus_associated	Bos_taurus_associated	MW428429.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
MH777322.2_69_1262_1	1365	227	0.089768113	TRUE	6.570011377	935	6.525127321	303.2432432	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777322.2	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
MH777312.2_93_1286_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK443496.1_129_1322_1	1831	704	0.381087375	TRUE	5.655844039	280	5.465300352	90.81081081	Tupaia_belangeri_associated	ncbi	Tree shrew	Other	Tupaia_belangeri_associated	Tupaia_belangeri_associated	MK443496.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
MN535764.1_96_1289_1	1574	444	0.209923841	TRUE	5.947385772	842	5.842423852	273.0810811	Callithrix_penicillata_associated	ncbi	Non-human Primate	Non-human Primate	Callithrix_penicillata_associated	Callithrix_penicillata_associated	MN535764.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
MK620331.1_66_1259_1	2138	1018	0.264763092	TRUE	5.224648567	96	5.092267021	31.13513514	Larus_smithsonianus_associated	ncbi	Avian	Avian	Larus_smithsonianus_associated	Larus_smithsonianus_associated	MK620331.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR952908.1_126_1322_1	1952	824	0.193357375	TRUE	5.815563432	329	5.718884745	106.7027027	Rhinolophus_ferrumequinum_associated	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	OR952908.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
MF588681.1_126_1322_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX434763.1_90_1286_1	1937	812	0.443258943	TRUE	5.690337246	308	5.468707774	99.89189189	Bat_associated	ncbi	Bat	Bat	Bat_associated	Bat_associated	KX434763.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
MG571092.1_222_1418_1	1242	111	0.072994664	TRUE	5.622411947	470	5.585914615	152.4324324	Leptonychotes_weddellii_associated	ncbi	Pinnipeds	Other	Leptonychotes_weddellii_associated	Leptonychotes_weddellii_associated	MG571092.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
MH777264.2_123_1319_1	1478	337	0.138603676	TRUE	6.890088499	1027	6.820786662	333.0810811	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777264.2	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
MH625918.1_63_1259_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GQ244463.1_123_1319_1	1149	12	0.079766357	TRUE	6.315348934	550	6.275465755	178.3783784	Alphapapillomavirus	ncbi	Human	Human	Alphapapillomavirus	Human_associated	GQ244463.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
BK066644.1_102_1298_1	1573	442	0.588987853	TRUE	6.276786277	850	5.98229235	275.6756757	Canis_familiaris_associated	ncbi	Canine	Canine	Canis_familiaris_associated	Canis_familiaris_associated	BK066644.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
PP711990.1_141_1340_1	2065	941	0.184776233	TRUE	5.638833649	129	5.546445532	41.83783784	Rousettus_associated	ncbi	Bat	Bat	Rousettus_associated	Rousettus_associated	PP711990.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
BK066885.1_96_1292_1	2186	1075	0.937924733	TRUE	5.44946587	52	4.980503504	16.86486486	Sparus_aurata_associated	ncbi	Ray-finned Fish	Ray-finned Fish	Sparus_aurata_associated	Sparus_aurata_associated	BK066885.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
FN677756.1_141_1337_1	1686	558	0.143355041	TRUE	5.856721387	733	5.785043866	237.7297297	Betapapillomavirus	ncbi	Human	Human	Betapapillomavirus	Human_associated	FN677756.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
FM955839.1_171_1367_1	1688	556	0.11001662	TRUE	5.893829259	735	5.838820949	238.3783784	Betapapillomavirus	ncbi	Human	Human	Betapapillomavirus	Human_associated	FM955839.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR952850.1_132_1328_1	1903	775	0.366173303	TRUE	6.187449552	406	6.0043629	131.6756757	Hipposideros_larvatus_associated	ncbi	Bat	Bat	Hipposideros_larvatus_associated	Hipposideros_larvatus_associated	OR952850.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR952803.1_114_1310_1	1873	738	0.064101306	TRUE	6.220299196	442	6.188248542	143.3513514	Rhinolophus_affinis_associated	ncbi	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	OR952803.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR952851.1_84_1280_1	1896	767	0.103633666	TRUE	6.047172268	414	5.995355435	134.2702703	Hipposideros_larvatus_associated	ncbi	Bat	Bat	Hipposideros_larvatus_associated	Hipposideros_larvatus_associated	OR952851.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR952906.1_108_1304_1	1952	825	0.154241399	TRUE	5.776447456	330	5.699326757	107.027027	Rhinolophus_ferrumequinum_associated	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	OR952906.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR952880.1_0_1196_1	1923	795	0.108685758	TRUE	5.737786326	395	5.683443447	128.1081081	Tylonycteris_robustula_associated	ncbi	Bat	Bat	Tylonycteris_robustula_associated	Tylonycteris_robustula_associated	OR952880.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR952799.1_57_1253_1	1885	753	0.161237915	TRUE	6.291385626	422	6.210766669	136.8648649	Rhinolophus_affinis_associated	ncbi	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	OR952799.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
MK620305.1_75_1271_1	2139	1019	0.061918966	TRUE	5.161580739	97	5.130621256	31.45945946	Rissa_tridactyla_associated	ncbi	Avian	Avian	Rissa_tridactyla_associated	Rissa_tridactyla_associated	MK620305.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
MH972562.2_63_1259_1	1323	205	0.380166977	TRUE	6.241346152	959	6.051262663	311.027027	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH972562.2	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
MN194600.1_54_1250_1	2123	1008	0.067758989	TRUE	5.585180538	105	5.551301044	34.05405405	Hemidactylus_frenatus_associated	ncbi	Reptile	Reptile	Hemidactylus_frenatus_associated	Hemidactylus_frenatus_associated	MN194600.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR952779.1_153_1349_1	1926	801	0.127506067	TRUE	5.674613585	387	5.610860552	125.5135135	Scotophilus_kuhlii_associated	ncbi	Bat	Bat	Scotophilus_kuhlii_associated	Scotophilus_kuhlii_associated	OR952779.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
MN535763.1_57_1253_1	1574	445	0.1521475	TRUE	5.889609431	843	5.813535681	273.4054054	Callithrix_penicillata_associated	ncbi	Non-human Primate	Non-human Primate	Callithrix_penicillata_associated	Callithrix_penicillata_associated	MN535763.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR952795.1_135_1325_1	1871	736	0.130148503	TRUE	6.207402609	440	6.142328357	142.7027027	Rhinolophus_sinicus_associated	ncbi	Bat	Bat	Rhinolophus_sinicus_associated	Rhinolophus_sinicus_associated	OR952795.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR952790.1_96_1286_1	1960	834	0.121278793	TRUE	5.671838085	317	5.611198688	102.8108108	Rhinolophus_pusillus_associated	ncbi	Bat	Bat	Rhinolophus_pusillus_associated	Rhinolophus_pusillus_associated	OR952790.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR952798.1_123_1313_1	1887	757	0.235120467	TRUE	6.209958365	425	6.092398131	137.8378378	Rhinolophus_sinicus_associated	ncbi	Bat	Bat	Rhinolophus_sinicus_associated	Rhinolophus_sinicus_associated	OR952798.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR952863.1_51_1241_1	1886	758	0.212068841	TRUE	6.046326174	424	5.940291753	137.5135135	Hipposideros_armiger_associated	ncbi	Bat	Bat	Hipposideros_armiger_associated	Hipposideros_armiger_associated	OR952863.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR952843.1_51_1241_1	1965	839	0.341807711	TRUE	5.753502734	336	5.582598879	108.972973	Scotophilus_kuhlii_associated	ncbi	Bat	Bat	Scotophilus_kuhlii_associated	Scotophilus_kuhlii_associated	OR952843.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
OR952784.1_81_1271_1	1905	778	0.258713556	TRUE	5.920433971	401	5.791077193	130.0540541	Aselliscus_stoliczkanus_associated	ncbi	Bat	Bat	Aselliscus_stoliczkanus_associated	Aselliscus_stoliczkanus_associated	OR952784.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
ON932811.1_42_1232_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OF201689.1_45_1235_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON932813.1_57_1247_1	1613	482	0.109759116	TRUE	5.451972855	800	5.397093297	259.4594595	Rodent_associated	ncbi	Rodent	Rodent	Rodent_associated	Rodent_associated	ON932813.1	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other	Other
